source_timestamp,actual_temp,predicted_temp,predicted_for,prediction_horizon_sec,threshold,trend,trend_slope,is_anomaly,window_avg,forecast_error,forecast_mae,ingested_at
2026-05-01T02:45:02.069420,33.41,28.99,2026-05-01T02:46:02.069420,60.0,34.5,falling,-0.073678,0,32.41,,,2026-05-01T02:45:02.081045Z
2026-05-01T02:45:05.007419,33.63,27.38,2026-05-01T02:46:05.007419,60.0,34.5,falling,-0.104141,0,32.73,,,2026-05-01T02:45:05.157101Z
2026-05-01T02:45:08.069688,33.59,26.24,2026-05-01T02:46:08.069688,60.0,34.5,falling,-0.122432,0,32.98,,,2026-05-01T02:45:08.077036Z
2026-05-01T02:45:11.664791,33.77,25.5,2026-05-01T02:46:11.664791,60.0,34.5,falling,-0.137802,0,33.2,,,2026-05-01T02:45:11.673178Z
2026-05-01T02:45:15.939689,33.55,24.98,2026-05-01T02:46:15.939689,60.0,34.5,falling,-0.142903,0,33.35,,,2026-05-01T02:45:15.945516Z
2026-05-01T02:45:18.530239,33.48,24.87,2026-05-01T02:46:18.530239,60.0,34.5,falling,-0.143452,0,33.29,,,2026-05-01T02:45:18.537636Z
2026-05-01T02:45:21.895498,33.46,25.07,2026-05-01T02:46:21.895498,60.0,34.5,falling,-0.139769,0,33.38,,,2026-05-01T02:45:21.903493Z
2026-05-01T02:45:26.233075,33.08,25.34,2026-05-01T02:46:26.233075,60.0,34.5,falling,-0.128944,0,33.43,,,2026-05-01T02:45:26.241194Z
2026-05-01T02:45:29.658918,32.89,25.78,2026-05-01T02:46:29.658918,60.0,34.5,falling,-0.118476,0,33.44,,,2026-05-01T02:45:29.669800Z
2026-05-01T02:45:33.438213,32.3,26.2,2026-05-01T02:46:33.438213,60.0,34.5,falling,-0.101633,0,33.41,,,2026-05-01T02:45:33.445393Z
2026-05-01T02:45:37.085164,31.82,26.57,2026-05-01T02:46:37.085164,60.0,34.5,falling,-0.08758,0,33.34,,,2026-05-01T02:45:37.147813Z
2026-05-01T02:45:41.313916,31.35,26.86,2026-05-01T02:46:41.313916,60.0,34.5,falling,-0.074813,0,33.24,,,2026-05-01T02:45:41.318894Z
2026-05-01T02:45:45.637272,30.53,26.95,2026-05-01T02:46:45.637272,60.0,34.5,falling,-0.05972,0,33.1,,,2026-05-01T02:45:45.691836Z
2026-05-01T02:45:49.239670,29.84,26.93,2026-05-01T02:46:49.239670,60.0,34.5,stable,-0.048487,0,32.93,,,2026-05-01T02:45:49.242586Z
2026-05-01T02:45:52.085674,28.77,26.6,2026-05-01T02:46:52.085674,60.0,34.5,stable,-0.036119,0,32.69,,,2026-05-01T02:45:52.097385Z
2026-05-01T02:45:56.241275,27.68,25.95,2026-05-01T02:46:56.241275,60.0,34.5,stable,-0.028892,0,32.39,,,2026-05-01T02:45:56.252497Z
2026-05-01T02:45:59.367689,26.73,25.15,2026-05-01T02:46:59.367689,60.0,34.5,stable,-0.026363,0,32.05,,,2026-05-01T02:45:59.374927Z
2026-05-01T02:46:03.690080,25.7,24.32,2026-05-01T02:47:03.690080,60.0,34.5,stable,-0.022942,0,31.65,,,2026-05-01T02:46:03.697928Z
2026-05-01T02:46:07.381277,25.16,23.67,2026-05-01T02:47:07.381277,60.0,34.5,stable,-0.024787,0,31.22,,,2026-05-01T02:46:07.406595Z
2026-05-01T02:46:11.329439,24.35,23.23,2026-05-01T02:47:11.329439,60.0,34.5,stable,-0.018609,0,30.75,,,2026-05-01T02:46:11.338326Z
2026-05-01T02:46:15.636657,23.99,23.06,2026-05-01T02:47:15.636657,60.0,34.5,stable,-0.015479,0,30.28,,,2026-05-01T02:46:15.744093Z
2026-05-01T02:46:19.481661,23.64,23.18,2026-05-01T02:47:19.481661,60.0,34.5,stable,-0.007676,0,29.78,,,2026-05-01T02:46:19.491170Z
2026-05-01T02:46:23.298559,23.28,23.65,2026-05-01T02:47:23.298559,60.0,34.5,stable,0.006189,0,29.27,,,2026-05-01T02:46:23.303225Z
2026-05-01T02:46:27.770761,23.16,24.43,2026-05-01T02:47:27.770761,60.0,34.5,stable,0.021118,0,28.74,,,2026-05-01T02:46:27.779178Z
2026-05-01T02:46:30.963662,23.52,25.28,2026-05-01T02:47:30.963662,60.0,34.5,stable,0.029351,0,28.24,,,2026-05-01T02:46:30.970806Z
2026-05-01T02:46:34.869668,23.68,26.21,2026-05-01T02:47:34.869668,60.0,34.5,stable,0.042174,0,27.75,,,2026-05-01T02:46:34.879866Z
2026-05-01T02:46:38.556583,24.01,27.09,2026-05-01T02:47:38.556583,60.0,34.5,rising,0.051393,0,27.27,,,2026-05-01T02:46:38.563695Z
2026-05-01T02:46:43.146767,24.65,27.7,2026-05-01T02:47:43.146767,60.0,34.5,rising,0.050824,0,26.85,,,2026-05-01T02:46:43.153808Z
2026-05-01T02:46:46.971053,25.13,28.09,2026-05-01T02:47:46.971053,60.0,34.5,stable,0.049343,0,26.46,,,2026-05-01T02:46:46.980034Z
2026-05-01T02:46:50.163144,26.12,28.11,2026-05-01T02:47:50.163144,60.0,34.5,stable,0.03311,0,26.16,,,2026-05-01T02:46:50.168236Z
2026-05-01T02:46:54.525069,27.0,27.86,2026-05-01T02:47:54.525069,60.0,34.5,stable,0.014395,0,25.91,,,2026-05-01T02:46:54.556044Z
2026-05-01T02:46:58.599436,28.06,27.49,2026-05-01T02:47:58.599436,60.0,34.5,stable,-0.009461,0,25.75,,,2026-05-01T02:46:58.604286Z
2026-05-01T02:47:02.979372,29.12,27.19,2026-05-01T02:48:02.979372,60.0,34.5,stable,-0.032116,0,25.68,,,2026-05-01T02:47:02.984307Z
2026-05-01T02:47:06.525528,30.06,27.2,2026-05-01T02:48:06.525528,60.0,34.5,stable,-0.047702,0,25.69,,,2026-05-01T02:47:06.535328Z
2026-05-01T02:47:09.449057,30.87,27.65,2026-05-01T02:48:09.449057,60.0,34.5,falling,-0.053748,0,25.8,,,2026-05-01T02:47:09.453250Z
2026-05-01T02:47:12.896182,31.6,28.43,2026-05-01T02:48:12.896182,60.0,34.5,falling,-0.052765,0,25.99,,,2026-05-01T02:47:12.905420Z
2026-05-01T02:47:17.373747,32.0,29.31,2026-05-01T02:48:17.373747,60.0,34.5,stable,-0.04479,0,26.26,,,2026-05-01T02:47:17.382418Z
2026-05-01T02:47:21.100187,32.49,30.17,2026-05-01T02:48:21.100187,60.0,34.5,stable,-0.038592,0,26.59,,,2026-05-01T02:47:21.109571Z
2026-05-01T02:47:23.708604,33.03,30.9,2026-05-01T02:48:23.708604,60.0,34.5,stable,-0.035472,0,26.99,,,2026-05-01T02:47:23.713990Z
2026-05-01T02:47:27.366398,33.23,31.47,2026-05-01T02:48:27.366398,60.0,34.5,stable,-0.029321,0,27.43,,,2026-05-01T02:47:27.373780Z
2026-05-01T02:47:29.916975,33.72,31.97,2026-05-01T02:48:29.916975,60.0,34.5,stable,-0.029206,0,27.92,,,2026-05-01T02:47:29.925329Z
2026-05-01T02:47:32.823860,33.95,32.39,2026-05-01T02:48:32.823860,60.0,34.5,stable,-0.026072,0,28.43,,,2026-05-01T02:47:32.829577Z
2026-05-01T02:47:36.188348,34.07,32.73,2026-05-01T02:48:36.188348,60.0,34.5,stable,-0.022315,0,28.97,,,2026-05-01T02:47:36.198498Z
2026-05-01T02:47:38.736560,33.8,33.02,2026-05-01T02:48:38.736560,60.0,34.5,stable,-0.01295,0,29.51,,,2026-05-01T02:47:38.749876Z
2026-05-01T02:47:42.356468,33.64,33.31,2026-05-01T02:48:42.356468,60.0,34.5,stable,-0.005426,0,30.01,,,2026-05-01T02:47:42.362516Z
2026-05-01T02:47:44.997492,33.56,33.58,2026-05-01T02:48:44.997492,60.0,34.5,stable,0.000363,0,30.51,,,2026-05-01T02:47:45.006185Z
2026-05-01T02:47:48.275145,33.61,33.73,2026-05-01T02:48:48.275145,60.0,34.5,stable,0.001946,0,30.99,,,2026-05-01T02:47:48.334070Z
2026-05-01T02:47:50.974005,33.58,33.65,2026-05-01T02:48:50.974005,60.0,34.5,stable,0.001106,0,31.43,,,2026-05-01T02:47:50.978479Z
2026-05-01T02:47:54.423640,33.58,33.29,2026-05-01T02:48:54.423640,60.0,34.5,stable,-0.004802,0,31.85,,,2026-05-01T02:47:54.430186Z
2026-05-01T02:47:57.817020,38.66,32.13,2026-05-01T02:48:57.817020,60.0,34.5,falling,-0.108825,1,32.48,,,2026-05-01T02:47:57.822507Z
2026-05-01T02:48:00.561012,36.91,30.56,2026-05-01T02:49:00.561012,60.0,34.5,falling,-0.105761,1,32.98,,,2026-05-01T02:48:00.569961Z
2026-05-01T02:48:04.252379,33.07,29.21,2026-05-01T02:49:04.252379,60.0,34.5,falling,-0.06429,0,33.23,,,2026-05-01T02:48:04.258020Z
2026-05-01T02:48:07.417713,33.04,28.87,2026-05-01T02:49:07.417713,60.0,34.5,falling,-0.069417,0,33.42,,,2026-05-01T02:48:07.457974Z
2026-05-01T02:48:11.968497,33.07,29.09,2026-05-01T02:49:11.968497,60.0,34.5,falling,-0.066287,0,33.57,,,2026-05-01T02:48:11.976146Z
2026-05-01T02:48:15.238608,33.08,29.32,2026-05-01T02:49:15.238608,60.0,34.5,falling,-0.062645,0,33.68,,,2026-05-01T02:48:15.248616Z
2026-05-01T02:48:18.300546,33.03,29.22,2026-05-01T02:49:18.300546,60.0,34.5,falling,-0.063553,0,33.76,,,2026-05-01T02:48:18.306880Z
2026-05-01T02:48:22.205460,32.69,28.71,2026-05-01T02:49:22.205460,60.0,34.5,falling,-0.066385,0,33.79,,,2026-05-01T02:48:22.230348Z
2026-05-01T02:48:26.501735,32.35,27.89,2026-05-01T02:49:26.501735,60.0,34.5,falling,-0.074276,0,33.78,,,2026-05-01T02:48:26.508023Z
2026-05-01T02:48:30.179545,31.81,26.93,2026-05-01T02:49:30.179545,60.0,34.5,falling,-0.081263,0,33.72,,,2026-05-01T02:48:30.188289Z
2026-05-01T02:48:33.341138,31.39,25.96,2026-05-01T02:49:33.341138,60.0,34.5,falling,-0.090564,0,33.63,,,2026-05-01T02:48:33.347749Z
2026-05-01T02:48:36.849346,30.84,25.05,2026-05-01T02:49:36.849346,60.0,34.5,falling,-0.096548,0,33.49,,,2026-05-01T02:48:36.855713Z
2026-05-01T02:48:40.082639,30.15,24.31,2026-05-01T02:49:40.082639,60.0,34.5,falling,-0.097291,0,33.3,,,2026-05-01T02:48:40.091666Z
2026-05-01T02:48:42.858815,29.41,23.82,2026-05-01T02:49:42.858815,60.0,34.5,falling,-0.093094,0,33.06,,,2026-05-01T02:48:42.863958Z
2026-05-01T02:48:46.470161,28.88,23.63,2026-05-01T02:49:46.470161,60.0,34.5,falling,-0.087532,0,32.82,,,2026-05-01T02:48:46.479468Z
2026-05-01T02:48:50.595769,28.0,23.63,2026-05-01T02:49:50.595769,60.0,34.5,falling,-0.072871,0,32.54,,,2026-05-01T02:48:50.600200Z
2026-05-01T02:48:54.123006,26.84,23.76,2026-05-01T02:49:54.123006,60.0,34.5,falling,-0.051369,0,32.2,,,2026-05-01T02:48:54.131462Z
2026-05-01T02:48:58.203628,26.22,24.13,2026-05-01T02:49:58.203628,60.0,34.5,stable,-0.034815,0,31.83,,,2026-05-01T02:48:58.208033Z
2026-05-01T02:49:01.830010,25.2,24.61,2026-05-01T02:50:01.830010,60.0,34.5,stable,-0.009909,0,31.41,,,2026-05-01T02:49:01.835704Z
2026-05-01T02:49:05.439382,24.4,25.17,2026-05-01T02:50:05.439382,60.0,34.5,stable,0.012771,0,30.95,,,2026-05-01T02:49:05.447462Z
2026-05-01T02:49:09.120512,23.86,25.82,2026-05-01T02:50:09.120512,60.0,34.5,stable,0.032592,0,30.21,,,2026-05-01T02:49:09.127992Z
2026-05-01T02:49:13.149165,23.18,26.51,2026-05-01T02:50:13.149165,60.0,34.5,rising,0.055582,0,29.53,,,2026-05-01T02:49:13.153944Z
2026-05-01T02:49:17.097962,23.02,27.28,2026-05-01T02:50:17.097962,60.0,34.5,rising,0.071056,0,29.02,,,2026-05-01T02:49:17.105504Z
2026-05-01T02:49:19.843356,22.86,28.1,2026-05-01T02:50:19.843356,60.0,34.5,rising,0.087383,0,28.51,,,2026-05-01T02:49:19.849586Z
2026-05-01T02:49:24.196558,22.94,28.95,2026-05-01T02:50:24.196558,60.0,34.5,rising,0.100185,0,28.01,,,2026-05-01T02:49:24.204634Z
2026-05-01T02:49:27.615654,22.97,29.83,2026-05-01T02:50:27.615654,60.0,34.5,rising,0.114304,0,27.5,,,2026-05-01T02:49:27.869353Z
2026-05-01T02:49:31.201034,23.62,30.63,2026-05-01T02:50:31.201034,60.0,34.5,rising,0.116755,0,27.03,,,2026-05-01T02:49:31.206123Z
2026-05-01T02:49:34.123785,24.06,31.32,2026-05-01T02:50:34.123785,60.0,34.5,rising,0.121064,0,26.6,,,2026-05-01T02:49:34.129692Z
2026-05-01T02:49:37.321498,24.64,31.91,2026-05-01T02:50:37.321498,60.0,34.5,rising,0.121171,0,26.21,,,2026-05-01T02:49:37.536447Z
2026-05-01T02:49:41.251652,25.56,32.29,2026-05-01T02:50:41.251652,60.0,34.5,rising,0.112122,0,25.9,,,2026-05-01T02:49:41.259447Z
2026-05-01T02:49:45.257831,27.16,32.16,2026-05-01T02:50:45.257831,60.0,34.5,rising,0.083299,1,25.69,,,2026-05-01T02:49:45.270950Z
2026-05-01T02:49:50.652839,27.14,32.16,2026-05-01T02:50:50.652839,60.0,34.5,rising,0.083586,0,25.51,,,2026-05-01T02:49:50.658529Z
2026-05-01T02:49:53.273988,27.93,32.34,2026-05-01T02:50:53.273988,60.0,34.5,rising,0.073431,0,25.39,,,2026-05-01T02:49:53.281754Z
2026-05-01T02:49:57.396685,29.08,32.6,2026-05-01T02:50:57.396685,60.0,34.5,rising,0.058721,0,25.38,,,2026-05-01T02:49:57.402806Z
2026-05-01T02:50:00.513315,30.1,32.94,2026-05-01T02:51:00.513315,60.0,34.5,stable,0.047312,0,25.44,,,2026-05-01T02:50:00.518456Z
2026-05-01T02:50:04.872682,31.1,33.33,2026-05-01T02:51:04.872682,60.0,34.5,stable,0.037149,0,25.59,,,2026-05-01T02:50:04.878484Z
2026-05-01T02:50:09.301179,31.59,33.73,2026-05-01T02:51:09.301179,60.0,34.5,stable,0.035607,0,25.83,,,2026-05-01T02:50:09.310268Z
2026-05-01T02:50:13.553564,32.36,34.11,2026-05-01T02:51:13.553564,60.0,34.5,stable,0.029191,0,26.14,,,2026-05-01T02:50:13.569146Z
2026-05-01T02:50:16.923026,32.7,34.37,2026-05-01T02:51:16.923026,60.0,34.5,stable,0.027803,0,26.51,,,2026-05-01T02:50:16.927927Z
2026-05-01T02:50:20.428173,33.01,34.47,2026-05-01T02:51:20.428173,60.0,34.5,stable,0.024391,0,26.94,,,2026-05-01T02:50:20.435768Z
2026-05-01T02:50:24.150722,33.07,34.42,2026-05-01T02:51:24.150722,60.0,34.5,stable,0.022563,0,27.4,,,2026-05-01T02:50:24.156433Z
2026-05-01T02:50:26.778834,33.53,34.33,2026-05-01T02:51:26.778834,60.0,34.5,stable,0.013316,0,27.92,,,2026-05-01T02:50:26.783992Z
2026-05-01T02:50:30.577708,33.79,34.17,2026-05-01T02:51:30.577708,60.0,34.5,stable,0.006315,0,28.46,,,2026-05-01T02:50:30.583913Z
2026-05-01T02:50:34.113168,34.02,33.95,2026-05-01T02:51:34.113168,60.0,34.5,stable,-0.001179,0,29.02,,,2026-05-01T02:50:34.123812Z
2026-05-01T02:50:36.923247,33.73,33.65,2026-05-01T02:51:36.923247,60.0,34.5,stable,-0.001266,0,29.56,,,2026-05-01T02:50:36.932684Z
2026-05-01T02:50:40.330042,33.55,33.37,2026-05-01T02:51:40.330042,60.0,34.5,stable,-0.002952,0,30.09,,,2026-05-01T02:50:40.335912Z
2026-05-01T02:50:44.475217,33.28,33.14,2026-05-01T02:51:44.475217,60.0,34.5,stable,-0.002347,0,30.57,,,2026-05-01T02:50:44.485078Z
2026-05-01T02:50:48.144801,33.15,32.94,2026-05-01T02:51:48.144801,60.0,34.5,stable,-0.003457,0,31.02,,,2026-05-01T02:50:48.233000Z
2026-05-01T02:50:50.988008,33.24,32.71,2026-05-01T02:51:50.988008,60.0,34.5,stable,-0.008889,0,31.45,,,2026-05-01T02:50:50.993349Z
2026-05-01T02:50:55.158530,32.98,32.33,2026-05-01T02:51:55.158530,60.0,34.5,stable,-0.010785,0,31.83,,,2026-05-01T02:50:55.526961Z
2026-05-01T02:50:58.640325,33.19,31.79,2026-05-01T02:51:58.640325,60.0,34.5,stable,-0.023278,0,32.13,,,2026-05-01T02:50:58.645383Z
2026-05-01T02:51:01.720634,33.12,31.05,2026-05-01T02:52:01.720634,60.0,34.5,stable,-0.034497,0,32.43,,,2026-05-01T02:51:01.732920Z
2026-05-01T02:51:04.987505,33.28,30.13,2026-05-01T02:52:04.987505,60.0,34.5,falling,-0.052548,0,32.69,,,2026-05-01T02:51:04.993308Z
2026-05-01T02:51:08.630497,33.5,29.05,2026-05-01T02:52:08.630497,60.0,34.5,falling,-0.074174,0,32.91,,,2026-05-01T02:51:08.639093Z
2026-05-01T02:51:12.353259,33.31,27.87,2026-05-01T02:52:12.353259,60.0,34.5,falling,-0.090626,0,33.08,,,2026-05-01T02:51:12.358554Z
2026-05-01T02:51:16.263137,33.41,26.68,2026-05-01T02:52:16.263137,60.0,34.5,falling,-0.112123,0,33.19,,,2026-05-01T02:51:16.267645Z
