source_timestamp,actual_temp,predicted_temp,predicted_for,prediction_horizon_sec,threshold,trend,trend_slope,is_anomaly,window_avg,forecast_error,forecast_mae,ingested_at
2026-05-01T02:41:47.802924,34.09,33.23,2026-05-01T02:42:47.802924,60.0,35.0,stable,-0.014325,0,33.49,,,2026-05-01T02:41:48.036563Z
2026-05-01T02:41:50.332918,33.96,32.92,2026-05-01T02:42:50.332918,60.0,35.0,stable,-0.017365,0,33.18,,,2026-05-01T02:41:50.335536Z
2026-05-01T02:41:50.333506,33.7,33.21,2026-05-01T02:42:50.333506,60.0,35.0,stable,-0.008135,0,33.38,,,2026-05-01T02:41:51.308049Z
2026-05-01T02:41:50.333760,33.71,33.24,2026-05-01T02:42:50.333760,60.0,35.0,stable,-0.007784,0,33.38,,,2026-05-01T02:41:51.342817Z
2026-05-01T02:41:50.334436,33.42,33.61,2026-05-01T02:42:50.334436,60.0,35.0,stable,0.003246,0,33.93,,,2026-05-01T02:41:51.377349Z
2026-05-01T02:41:50.335351,33.83,33.32,2026-05-01T02:42:50.335351,60.0,35.0,stable,-0.008544,0,33.52,,,2026-05-01T02:41:51.411922Z
2026-05-01T02:41:53.833115,33.74,33.01,2026-05-01T02:42:53.833115,60.0,35.0,stable,-0.012125,0,33.23,,,2026-05-01T02:41:53.834667Z
2026-05-01T02:41:53.833762,33.77,33.27,2026-05-01T02:42:53.833762,60.0,35.0,stable,-0.008275,0,33.42,,,2026-05-01T02:41:54.069513Z
2026-05-01T02:41:53.834342,33.71,33.29,2026-05-01T02:42:53.834342,60.0,35.0,stable,-0.006953,0,33.41,,,2026-05-01T02:41:54.104190Z
2026-05-01T02:41:53.834651,33.6,33.7,2026-05-01T02:42:53.834651,60.0,35.0,stable,0.001658,0,33.9,,,2026-05-01T02:41:54.138379Z
2026-05-01T02:41:53.834916,33.79,33.39,2026-05-01T02:42:53.834916,60.0,35.0,stable,-0.006742,0,33.54,,,2026-05-01T02:41:54.173189Z
2026-05-01T02:41:56.432257,33.88,34.6,2026-05-01T02:42:56.432257,60.0,35.0,stable,0.012006,0,33.29,,,2026-05-01T02:41:56.440383Z
2026-05-01T02:41:56.434395,33.79,33.78,2026-05-01T02:42:56.434395,60.0,35.0,stable,-0.000106,0,33.45,,,2026-05-01T02:41:56.565659Z
2026-05-01T02:41:56.435582,33.62,33.59,2026-05-01T02:42:56.435582,60.0,35.0,stable,-0.000513,0,33.43,,,2026-05-01T02:41:56.600448Z
2026-05-01T02:41:56.436611,33.58,33.66,2026-05-01T02:42:56.436611,60.0,35.0,stable,0.001288,0,33.87,,,2026-05-01T02:41:56.635805Z
2026-05-01T02:41:56.437610,33.94,33.88,2026-05-01T02:42:56.437610,60.0,35.0,stable,-0.001029,0,33.58,,,2026-05-01T02:41:56.670136Z
2026-05-01T02:41:59.370960,33.94,32.1,2026-05-01T02:42:59.370960,60.0,35.0,stable,-0.030714,0,33.34,,,2026-05-01T02:41:59.374459Z
2026-05-01T02:41:59.372752,33.84,33.0,2026-05-01T02:42:59.372752,60.0,35.0,stable,-0.013975,0,33.48,,,2026-05-01T02:41:59.542992Z
2026-05-01T02:41:59.373816,33.65,32.91,2026-05-01T02:42:59.373816,60.0,35.0,stable,-0.012389,0,33.44,,,2026-05-01T02:41:59.591338Z
2026-05-01T02:41:59.376274,33.81,34.43,2026-05-01T02:42:59.376274,60.0,35.0,stable,0.010384,0,33.87,,,2026-05-01T02:41:59.667633Z
2026-05-01T02:41:59.418327,37.73,38.03,2026-05-01T02:42:59.418327,60.0,35.0,stable,0.005063,1,33.9,,,2026-05-01T02:41:59.746662Z
2026-05-01T02:42:02.379538,33.94,29.65,2026-05-01T02:43:02.379538,60.0,35.0,falling,-0.0715,0,33.38,,,2026-05-01T02:42:02.389745Z
2026-05-01T02:42:02.384751,33.95,32.61,2026-05-01T02:43:02.384751,60.0,35.0,stable,-0.022318,0,33.51,,,2026-05-01T02:42:02.670145Z
2026-05-01T02:42:02.385892,33.52,32.68,2026-05-01T02:43:02.385892,60.0,35.0,stable,-0.013973,0,33.45,,,2026-05-01T02:42:02.704639Z
2026-05-01T02:42:02.386906,33.89,34.54,2026-05-01T02:43:02.386906,60.0,35.0,stable,0.010809,0,33.87,,,2026-05-01T02:42:02.739096Z
2026-05-01T02:42:02.387866,33.78,33.76,2026-05-01T02:43:02.387866,60.0,35.0,stable,-0.000373,0,33.89,,,2026-05-01T02:42:02.773721Z
2026-05-01T02:42:06.438894,33.93,29.57,2026-05-01T02:43:06.438894,60.0,35.0,falling,-0.072745,0,33.42,,,2026-05-01T02:42:06.447006Z
2026-05-01T02:42:06.442137,33.7,32.47,2026-05-01T02:43:06.442137,60.0,35.0,stable,-0.020541,0,33.52,,,2026-05-01T02:42:07.218926Z
2026-05-01T02:42:06.443253,33.51,32.69,2026-05-01T02:43:06.443253,60.0,35.0,stable,-0.013675,0,33.45,,,2026-05-01T02:42:07.252499Z
2026-05-01T02:42:06.444274,34.13,34.31,2026-05-01T02:43:06.444274,60.0,35.0,stable,0.003077,0,33.89,,,2026-05-01T02:42:07.287760Z
2026-05-01T02:42:06.445208,33.87,34.76,2026-05-01T02:43:06.445208,60.0,35.0,stable,0.014787,0,33.89,,,2026-05-01T02:42:07.323321Z
2026-05-01T02:42:09.800184,34.16,32.34,2026-05-01T02:43:09.800184,60.0,35.0,stable,-0.030266,0,33.46,,,2026-05-01T02:42:09.844376Z
2026-05-01T02:42:09.808749,33.46,32.29,2026-05-01T02:43:09.808749,60.0,35.0,stable,-0.019492,0,33.52,,,2026-05-01T02:42:09.967628Z
2026-05-01T02:42:09.844862,33.56,33.35,2026-05-01T02:43:09.844862,60.0,35.0,stable,-0.003523,0,33.46,,,2026-05-01T02:42:10.003190Z
2026-05-01T02:42:09.852665,34.03,33.82,2026-05-01T02:43:09.852665,60.0,35.0,stable,-0.003453,0,33.89,,,2026-05-01T02:42:10.037510Z
2026-05-01T02:42:09.870139,34.02,33.98,2026-05-01T02:43:09.870139,60.0,35.0,stable,-0.000714,0,33.9,,,2026-05-01T02:42:10.072248Z
2026-05-01T02:42:13.814303,33.87,32.8,2026-05-01T02:43:13.814303,60.0,35.0,stable,-0.017891,0,33.49,,,2026-05-01T02:42:13.821268Z
2026-05-01T02:42:13.816767,33.48,32.88,2026-05-01T02:43:13.816767,60.0,35.0,stable,-0.010012,0,33.52,,,2026-05-01T02:42:13.946353Z
2026-05-01T02:42:13.817893,33.63,33.88,2026-05-01T02:43:13.817893,60.0,35.0,stable,0.004231,0,33.47,,,2026-05-01T02:42:13.981877Z
2026-05-01T02:42:13.818898,33.86,33.19,2026-05-01T02:43:13.818898,60.0,35.0,stable,-0.011088,0,33.89,,,2026-05-01T02:42:14.015659Z
2026-05-01T02:42:13.821323,34.08,33.95,2026-05-01T02:43:13.821323,60.0,35.0,stable,-0.002176,0,33.91,,,2026-05-01T02:42:14.050156Z
2026-05-01T02:42:17.231399,33.64,32.37,2026-05-01T02:43:17.231399,60.0,35.0,stable,-0.0211,0,33.5,,,2026-05-01T02:42:17.316862Z
2026-05-01T02:42:17.272874,33.62,34.11,2026-05-01T02:43:17.272874,60.0,35.0,stable,0.008095,0,33.52,,,2026-05-01T02:42:17.587912Z
2026-05-01T02:42:17.274813,33.58,34.05,2026-05-01T02:43:17.274813,60.0,35.0,stable,0.007863,0,33.48,,,2026-05-01T02:42:17.622379Z
2026-05-01T02:42:17.275875,33.8,32.76,2026-05-01T02:43:17.275875,60.0,35.0,stable,-0.017409,0,33.89,,,2026-05-01T02:42:17.656833Z
2026-05-01T02:42:17.313511,33.85,33.87,2026-05-01T02:43:17.313511,60.0,35.0,stable,0.000325,0,33.9,,,2026-05-01T02:42:17.691789Z
2026-05-01T02:42:21.218304,33.8,32.99,2026-05-01T02:43:21.218304,60.0,35.0,stable,-0.013515,0,33.51,,,2026-05-01T02:42:21.229492Z
2026-05-01T02:42:21.222283,33.33,34.14,2026-05-01T02:43:21.222283,60.0,35.0,stable,0.013441,0,33.51,,,2026-05-01T02:42:21.283583Z
2026-05-01T02:42:21.224203,33.77,34.08,2026-05-01T02:43:21.224203,60.0,35.0,stable,0.005149,0,33.49,,,2026-05-01T02:42:21.319032Z
2026-05-01T02:42:21.225613,33.46,32.18,2026-05-01T02:43:21.225613,60.0,35.0,stable,-0.021374,0,33.86,,,2026-05-01T02:42:21.353621Z
2026-05-01T02:42:21.227017,33.53,36.06,2026-05-01T02:43:21.227017,60.0,35.0,stable,0.042248,0,33.88,,,2026-05-01T02:42:21.388069Z
2026-05-01T02:42:25.681584,33.59,32.99,2026-05-01T02:43:25.681584,60.0,35.0,stable,-0.009948,0,33.52,,,2026-05-01T02:42:25.692737Z
2026-05-01T02:42:25.683253,33.01,32.93,2026-05-01T02:43:25.683253,60.0,35.0,stable,-0.001289,0,33.49,,,2026-05-01T02:42:25.779458Z
2026-05-01T02:42:25.684378,33.83,33.83,2026-05-01T02:43:25.684378,60.0,35.0,stable,1.1e-05,0,33.51,,,2026-05-01T02:42:25.830959Z
2026-05-01T02:42:25.685373,33.58,32.58,2026-05-01T02:43:25.685373,60.0,35.0,stable,-0.016679,0,33.85,,,2026-05-01T02:42:25.864865Z
2026-05-01T02:42:25.686383,33.64,38.34,2026-05-01T02:43:25.686383,60.0,35.0,rising,0.07829,0,33.87,,,2026-05-01T02:42:25.899201Z
2026-05-01T02:42:28.622255,33.48,32.92,2026-05-01T02:43:28.622255,60.0,35.0,stable,-0.009312,0,33.59,,,2026-05-01T02:42:28.632829Z
2026-05-01T02:42:28.624252,37.88,37.42,2026-05-01T02:43:28.624252,60.0,35.0,stable,-0.007719,1,33.77,,,2026-05-01T02:42:28.761281Z
2026-05-01T02:42:28.625339,33.57,33.19,2026-05-01T02:43:28.625339,60.0,35.0,stable,-0.006392,0,33.57,,,2026-05-01T02:42:28.796701Z
2026-05-01T02:42:28.626352,33.09,32.48,2026-05-01T02:43:28.626352,60.0,35.0,stable,-0.010232,0,33.89,,,2026-05-01T02:42:28.831545Z
2026-05-01T02:42:28.627344,33.17,37.28,2026-05-01T02:43:28.627344,60.0,35.0,rising,0.068492,0,33.92,,,2026-05-01T02:42:28.866826Z
2026-05-01T02:42:31.966723,38.38,37.56,2026-05-01T02:43:31.966723,60.0,35.0,stable,-0.013685,1,33.9,,,2026-05-01T02:42:31.973205Z
2026-05-01T02:42:31.968639,32.85,33.05,2026-05-01T02:43:31.968639,60.0,35.0,stable,0.00328,0,33.78,,,2026-05-01T02:42:32.419212Z
2026-05-01T02:42:31.969715,33.46,32.88,2026-05-01T02:43:31.969715,60.0,35.0,stable,-0.009616,0,33.6,,,2026-05-01T02:42:32.453859Z
2026-05-01T02:42:31.970792,32.75,32.53,2026-05-01T02:43:31.970792,60.0,35.0,stable,-0.003667,0,33.88,,,2026-05-01T02:42:32.643702Z
2026-05-01T02:42:31.971973,32.98,33.18,2026-05-01T02:43:31.971973,60.0,35.0,stable,0.003265,0,33.93,,,2026-05-01T02:42:32.677874Z
2026-05-01T02:42:35.284701,36.22,37.82,2026-05-01T02:43:35.284701,60.0,35.0,stable,0.026609,1,34.09,,,2026-05-01T02:42:35.296757Z
2026-05-01T02:42:35.289574,32.52,29.89,2026-05-01T02:43:35.289574,60.0,35.0,stable,-0.043854,0,33.76,,,2026-05-01T02:42:35.723678Z
2026-05-01T02:42:35.292196,32.93,32.28,2026-05-01T02:43:35.292196,60.0,35.0,stable,-0.010815,0,33.58,,,2026-05-01T02:42:35.758094Z
2026-05-01T02:42:35.308804,32.54,32.83,2026-05-01T02:43:35.308804,60.0,35.0,stable,0.004762,0,33.85,,,2026-05-01T02:42:35.793353Z
2026-05-01T02:42:35.353672,32.54,29.99,2026-05-01T02:43:35.353672,60.0,35.0,stable,-0.042581,0,33.89,,,2026-05-01T02:42:35.828113Z
2026-05-01T02:42:38.604139,32.3,33.16,2026-05-01T02:43:38.604139,60.0,35.0,stable,0.01436,0,34.06,,,2026-05-01T02:42:38.663022Z
2026-05-01T02:42:38.649649,32.26,27.6,2026-05-01T02:43:38.649649,60.0,35.0,falling,-0.077665,0,33.7,,,2026-05-01T02:42:38.789877Z
2026-05-01T02:42:38.663747,32.79,32.11,2026-05-01T02:43:38.663747,60.0,35.0,stable,-0.011362,0,33.56,,,2026-05-01T02:42:38.835844Z
2026-05-01T02:42:38.666652,32.07,32.73,2026-05-01T02:43:38.666652,60.0,35.0,stable,0.011023,0,33.79,,,2026-05-01T02:42:38.869842Z
2026-05-01T02:42:38.699913,32.23,28.69,2026-05-01T02:43:38.699913,60.0,35.0,falling,-0.058985,0,33.83,,,2026-05-01T02:42:38.904631Z
2026-05-01T02:42:41.992553,31.82,29.76,2026-05-01T02:43:41.992553,60.0,35.0,stable,-0.034348,0,33.98,,,2026-05-01T02:42:41.998560Z
2026-05-01T02:42:41.994569,31.44,27.43,2026-05-01T02:43:41.994569,60.0,35.0,falling,-0.066915,0,33.59,,,2026-05-01T02:42:42.469816Z
2026-05-01T02:42:41.996057,32.42,32.01,2026-05-01T02:43:41.996057,60.0,35.0,stable,-0.006811,0,33.49,,,2026-05-01T02:42:42.504273Z
2026-05-01T02:42:42.011428,31.32,32.14,2026-05-01T02:43:42.011428,60.0,35.0,stable,0.013745,0,33.7,,,2026-05-01T02:42:42.538942Z
2026-05-01T02:42:42.031278,31.47,26.76,2026-05-01T02:43:42.031278,60.0,35.0,falling,-0.078482,0,33.73,,,2026-05-01T02:42:42.573921Z
2026-05-01T02:42:46.043640,31.07,27.15,2026-05-01T02:43:46.043640,60.0,35.0,falling,-0.065294,0,33.86,,,2026-05-01T02:42:46.302644Z
2026-05-01T02:42:46.085698,30.57,27.99,2026-05-01T02:43:46.085698,60.0,35.0,stable,-0.042945,0,33.43,,,2026-05-01T02:42:46.424972Z
2026-05-01T02:42:46.086899,31.54,31.4,2026-05-01T02:43:46.086899,60.0,35.0,stable,-0.002318,0,33.38,,,2026-05-01T02:42:46.459718Z
2026-05-01T02:42:46.087938,30.88,31.8,2026-05-01T02:43:46.087938,60.0,35.0,stable,0.015315,0,33.56,,,2026-05-01T02:42:46.494659Z
2026-05-01T02:42:46.089249,31.06,25.33,2026-05-01T02:43:46.089249,60.0,35.0,falling,-0.095507,0,33.59,,,2026-05-01T02:42:46.528925Z
2026-05-01T02:42:49.337736,30.18,25.58,2026-05-01T02:43:49.337736,60.0,35.0,falling,-0.076743,0,33.68,,,2026-05-01T02:42:49.345959Z
2026-05-01T02:42:49.341112,29.58,28.09,2026-05-01T02:43:49.341112,60.0,35.0,stable,-0.024753,0,33.21,,,2026-05-01T02:42:49.402678Z
2026-05-01T02:42:49.342174,30.86,31.49,2026-05-01T02:43:49.342174,60.0,35.0,stable,0.010504,0,33.24,,,2026-05-01T02:42:49.437253Z
2026-05-01T02:42:49.343273,30.23,31.59,2026-05-01T02:43:49.343273,60.0,35.0,stable,0.022616,0,33.39,,,2026-05-01T02:42:49.483184Z
2026-05-01T02:42:49.344252,30.07,24.55,2026-05-01T02:43:49.344252,60.0,35.0,falling,-0.091937,0,33.39,,,2026-05-01T02:42:49.517837Z
2026-05-01T02:42:52.071140,29.24,24.88,2026-05-01T02:43:52.071140,60.0,35.0,falling,-0.072681,0,33.45,,,2026-05-01T02:42:52.075349Z
2026-05-01T02:42:52.072758,28.81,28.28,2026-05-01T02:43:52.072758,60.0,35.0,stable,-0.008869,0,32.96,,,2026-05-01T02:42:52.207902Z
2026-05-01T02:42:52.073862,29.91,32.96,2026-05-01T02:43:52.073862,60.0,35.0,rising,0.050768,0,33.06,,,2026-05-01T02:42:52.243091Z
2026-05-01T02:42:52.074870,29.28,31.38,2026-05-01T02:43:52.074870,60.0,35.0,stable,0.035004,0,32.84,,,2026-05-01T02:42:52.278039Z
2026-05-01T02:42:52.076979,29.18,25.37,2026-05-01T02:43:52.076979,60.0,35.0,falling,-0.063583,0,33.14,,,2026-05-01T02:42:52.323823Z
2026-05-01T02:42:54.715806,28.29,24.94,2026-05-01T02:43:54.715806,60.0,35.0,falling,-0.055796,0,33.17,,,2026-05-01T02:42:54.742722Z
2026-05-01T02:42:54.743181,28.2,30.42,2026-05-01T02:43:54.743181,60.0,35.0,stable,0.037058,0,32.69,,,2026-05-01T02:42:55.086579Z
2026-05-01T02:42:54.758801,30.47,35.21,2026-05-01T02:43:54.758801,60.0,35.0,rising,0.079004,1,32.9,,,2026-05-01T02:42:55.153594Z
2026-05-01T02:42:54.761683,29.24,31.75,2026-05-01T02:43:54.761683,60.0,35.0,stable,0.041789,1,32.63,,,2026-05-01T02:42:55.210733Z
2026-05-01T02:42:54.793566,28.25,27.39,2026-05-01T02:43:54.793566,60.0,35.0,stable,-0.014304,0,32.85,,,2026-05-01T02:42:55.245439Z
2026-05-01T02:42:58.838944,27.21,26.29,2026-05-01T02:43:58.838944,60.0,35.0,stable,-0.015277,0,32.83,,,2026-05-01T02:42:58.846764Z
2026-05-01T02:42:58.842261,27.3,32.49,2026-05-01T02:43:58.842261,60.0,35.0,rising,0.08644,0,32.37,,,2026-05-01T02:42:59.550783Z
2026-05-01T02:42:58.843454,28.5,36.2,2026-05-01T02:43:58.843454,60.0,35.0,rising,0.128286,0,32.64,,,2026-05-01T02:42:59.585688Z
2026-05-01T02:42:58.844548,27.63,32.0,2026-05-01T02:43:58.844548,60.0,35.0,rising,0.07283,0,32.34,,,2026-05-01T02:42:59.620880Z
2026-05-01T02:42:58.845527,27.34,28.64,2026-05-01T02:43:58.845527,60.0,35.0,stable,0.021621,0,32.53,,,2026-05-01T02:42:59.655139Z
2026-05-01T02:43:02.732781,26.53,28.89,2026-05-01T02:44:02.732781,60.0,35.0,stable,0.039328,0,32.47,,,2026-05-01T02:43:02.738884Z
2026-05-01T02:43:02.734538,26.3,33.63,2026-05-01T02:44:02.734538,60.0,35.0,rising,0.122175,0,31.99,,,2026-05-01T02:43:02.783236Z
2026-05-01T02:43:02.735629,27.81,36.68,2026-05-01T02:44:02.735629,60.0,35.0,rising,0.14785,0,32.35,,,2026-05-01T02:43:02.819027Z
2026-05-01T02:43:02.736645,26.97,32.43,2026-05-01T02:44:02.736645,60.0,35.0,rising,0.091025,0,32.01,,,2026-05-01T02:43:02.852454Z
2026-05-01T02:43:02.737637,26.73,30.08,2026-05-01T02:44:02.737637,60.0,35.0,rising,0.0559,0,32.17,,,2026-05-01T02:43:02.887291Z
2026-05-01T02:43:07.007555,25.64,30.91,2026-05-01T02:44:07.007555,60.0,35.0,rising,0.087913,0,32.06,,,2026-05-01T02:43:07.011851Z
2026-05-01T02:43:07.009629,25.63,34.23,2026-05-01T02:44:07.009629,60.0,35.0,rising,0.143339,0,31.59,,,2026-05-01T02:43:07.092791Z
2026-05-01T02:43:07.011944,28.08,37.1,2026-05-01T02:44:07.011944,60.0,35.0,rising,0.150345,1,32.07,,,2026-05-01T02:43:07.127483Z
2026-05-01T02:43:07.016020,26.2,33.02,2026-05-01T02:44:07.016020,60.0,35.0,rising,0.113633,0,31.64,,,2026-05-01T02:43:07.173117Z
2026-05-01T02:43:07.068425,25.99,30.45,2026-05-01T02:44:07.068425,60.0,35.0,rising,0.074379,0,31.78,,,2026-05-01T02:43:07.209380Z
2026-05-01T02:43:09.633923,24.68,32.04,2026-05-01T02:44:09.633923,60.0,35.0,rising,0.122739,0,31.6,,,2026-05-01T02:43:09.643913Z
2026-05-01T02:43:09.635693,24.72,34.38,2026-05-01T02:44:09.635693,60.0,35.0,rising,0.160954,0,31.13,,,2026-05-01T02:43:10.241275Z
2026-05-01T02:43:09.636719,26.16,36.82,2026-05-01T02:44:09.636719,60.0,35.0,rising,0.177642,0,31.7,,,2026-05-01T02:43:10.276495Z
2026-05-01T02:43:09.637692,25.67,33.69,2026-05-01T02:44:09.637692,60.0,35.0,rising,0.13365,0,31.23,,,2026-05-01T02:43:10.310348Z
2026-05-01T02:43:09.638646,25.2,30.22,2026-05-01T02:44:09.638646,60.0,35.0,rising,0.083584,0,31.15,,,2026-05-01T02:43:10.344797Z
2026-05-01T02:43:12.473573,23.94,32.61,2026-05-01T02:44:12.473573,60.0,35.0,rising,0.144551,0,31.1,,,2026-05-01T02:43:12.481827Z
2026-05-01T02:43:12.475376,24.18,34.32,2026-05-01T02:44:12.475376,60.0,35.0,rising,0.168968,0,30.64,,,2026-05-01T02:43:12.592750Z
2026-05-01T02:43:12.476418,25.34,36.37,2026-05-01T02:44:12.476418,60.0,35.0,rising,0.183916,0,31.29,,,2026-05-01T02:43:12.640951Z
2026-05-01T02:43:12.477353,25.29,34.17,2026-05-01T02:44:12.477353,60.0,35.0,rising,0.147989,0,30.8,,,2026-05-01T02:43:12.709891Z
2026-05-01T02:43:12.478916,24.35,29.18,2026-05-01T02:44:12.478916,60.0,35.0,rising,0.080565,0,30.68,,,2026-05-01T02:43:12.848235Z
